deg,cer,wer
common_voice_en_1110.wav,0.21212121212121213,0.2857142857142857
common_voice_en_1113.wav,0.0,0.0
common_voice_en_1114.wav,0.0,0.0
common_voice_en_1115.wav,0.0,0.0
common_voice_en_1116.wav,0.03333333333333333,0.07692307692307693
common_voice_en_1117.wav,0.0,0.0
common_voice_en_1118.wav,0.0,0.0
common_voice_en_11195.wav,0.0,0.0
common_voice_en_1120.wav,0.0,0.0
common_voice_en_11205.wav,0.0,0.0
common_voice_en_1121.wav,0.0,0.0
common_voice_en_11213.wav,0.07407407407407407,0.1111111111111111
common_voice_en_11219.wav,0.0,0.0
common_voice_en_1122.wav,0.0,0.0
common_voice_en_1123.wav,0.0,0.0
common_voice_en_1124.wav,0.0,0.0
common_voice_en_1125.wav,0.0,0.0
common_voice_en_1126.wav,0.0,0.0
common_voice_en_1127.wav,0.0,0.0
common_voice_en_1128.wav,0.0,0.0
common_voice_en_11312.wav,0.0,0.0
common_voice_en_11314.wav,0.0,0.0
common_voice_en_11316.wav,0.013513513513513514,0.07142857142857142
common_voice_en_11321.wav,0.038461538461538464,0.0625
common_voice_en_11327.wav,0.0,0.0
common_voice_en_11347.wav,0.0,0.0
common_voice_en_11363.wav,0.023529411764705882,0.058823529411764705
common_voice_en_11365.wav,0.0,0.0
common_voice_en_11367.wav,0.0,0.0
common_voice_en_1136.wav,0.0,0.0
common_voice_en_1137.wav,0.0,0.0
common_voice_en_1135.wav,0.0,0.0
common_voice_en_11370.wav,0.0,0.0
common_voice_en_11371.wav,0.0,0.0
common_voice_en_113889.wav,0.0,0.0
common_voice_en_1139.wav,0.0,0.0
common_voice_en_11485.wav,0.0,0.0
common_voice_en_11487.wav,0.0,0.0
common_voice_en_1153.wav,0.0,0.0
common_voice_en_1154.wav,0.0,0.0
common_voice_en_115455.wav,0.0,0.0
common_voice_en_1156.wav,0.0,0.0
common_voice_en_11597.wav,0.0,0.0
common_voice_en_11598.wav,0.0,0.0
common_voice_en_1160.wav,0.0,0.0
common_voice_en_11600.wav,0.0,0.0
common_voice_en_11601.wav,0.021052631578947368,0.1
common_voice_en_11623.wav,0.0,0.0
common_voice_en_11624.wav,0.0,0.0
common_voice_en_11633.wav,0.0,0.0
common_voice_en_11672.wav,0.0,0.0
common_voice_en_11695.wav,0.0,0.0
common_voice_en_1170.wav,0.0,0.0
common_voice_en_11733.wav,0.0,0.0
common_voice_en_11741.wav,0.0,0.0
common_voice_en_11817.wav,0.0,0.0
common_voice_en_11830.wav,0.0,0.0
common_voice_en_11763.wav,0.01694915254237288,0.08333333333333333
common_voice_en_11836.wav,0.0,0.0
common_voice_en_11850.wav,0.0,0.0
common_voice_en_11852.wav,0.0,0.0
common_voice_en_11844.wav,0.0,0.0
common_voice_en_11863.wav,0.0,0.0
common_voice_en_11864.wav,0.0,0.0
common_voice_en_11837.wav,0.0,0.0
common_voice_en_11869.wav,0.0,0.0
common_voice_en_11872.wav,0.0,0.0
common_voice_en_11873.wav,0.0,0.0
common_voice_en_11876.wav,0.0,0.0
common_voice_en_11893.wav,0.0,0.0
common_voice_en_11951.wav,0.0,0.0
common_voice_en_11961.wav,0.0,0.0
common_voice_en_11962.wav,0.0,0.0
common_voice_en_11975.wav,0.0,0.0
common_voice_en_11991.wav,0.0,0.0
common_voice_en_12.wav,0.041666666666666664,0.125
common_voice_en_12031.wav,0.0,0.0
common_voice_en_1208.wav,0.0,0.0
common_voice_en_1209.wav,0.0,0.0
common_voice_en_121019.wav,0.0,0.0
common_voice_en_1211.wav,0.02127659574468085,0.1111111111111111
common_voice_en_121225.wav,0.0,0.0
common_voice_en_1214.wav,0.0,0.0
common_voice_en_1215.wav,0.0,0.0
common_voice_en_1216.wav,0.0410958904109589,0.14285714285714285
common_voice_en_1217.wav,0.0,0.0
common_voice_en_12177.wav,0.0,0.0
common_voice_en_12178.wav,0.0,0.0
common_voice_en_1218.wav,0.0,0.0
common_voice_en_12232.wav,0.0,0.0
common_voice_en_12233.wav,0.0,0.0
common_voice_en_12278.wav,0.0,0.0
common_voice_en_12325.wav,0.0,0.0
common_voice_en_12329.wav,0.0,0.0
common_voice_en_12366.wav,0.0,0.0
common_voice_en_12371.wav,0.0,0.0
common_voice_en_12307.wav,0.0,0.0
common_voice_en_123107.wav,0.0,0.0
common_voice_en_12383.wav,0.0,0.0
common_voice_en_1239.wav,0.0,0.0
common_voice_en_12393.wav,0.0,0.0
common_voice_en_12395.wav,0.0,0.0
common_voice_en_12403.wav,0.0,0.0
common_voice_en_12404.wav,0.0,0.0
common_voice_en_12407.wav,0.0,0.0
common_voice_en_12413.wav,0.0,0.0
common_voice_en_12415.wav,0.0,0.0
common_voice_en_12419.wav,0.0,0.0
common_voice_en_12421.wav,0.0425531914893617,0.1
common_voice_en_12427.wav,0.0,0.0
common_voice_en_124288.wav,0.02702702702702703,0.1111111111111111
common_voice_en_12430.wav,0.0,0.0
common_voice_en_12431.wav,0.0,0.0
common_voice_en_12443.wav,0.0,0.0
common_voice_en_12457.wav,0.0,0.0
common_voice_en_12452.wav,0.0,0.0
common_voice_en_12464.wav,0.0,0.0
common_voice_en_12474.wav,0.0,0.0
common_voice_en_1258.wav,0.0,0.0
common_voice_en_1259.wav,0.0,0.0
common_voice_en_1270.wav,0.0,0.0
common_voice_en_1272.wav,0.0,0.0
common_voice_en_12755.wav,0.0,0.0
common_voice_en_12809.wav,0.0,0.0
common_voice_en_12831.wav,0.17142857142857143,0.25
common_voice_en_12832.wav,0.0,0.0
common_voice_en_12833.wav,0.0,0.0
common_voice_en_12830.wav,0.11904761904761904,0.1111111111111111
common_voice_en_12849.wav,0.0,0.0
common_voice_en_12823.wav,0.014925373134328358,0.16666666666666666
common_voice_en_12866.wav,0.0,0.0
common_voice_en_12875.wav,0.0,0.0
common_voice_en_12892.wav,0.0,0.0
common_voice_en_12893.wav,0.0,0.0
common_voice_en_12894.wav,0.0,0.0
common_voice_en_12926.wav,0.010526315789473684,0.05263157894736842
common_voice_en_12929.wav,0.0,0.0
common_voice_en_12930.wav,0.0,0.0
common_voice_en_1294.wav,0.0,0.0
common_voice_en_12948.wav,0.0,0.0
common_voice_en_1295.wav,0.0,0.0
common_voice_en_12953.wav,0.0,0.0
common_voice_en_12950.wav,0.016666666666666666,0.08333333333333333
common_voice_en_12955.wav,0.0,0.0
common_voice_en_12958.wav,0.0,0.0
common_voice_en_12959.wav,0.0,0.0
common_voice_en_12964.wav,0.38666666666666666,0.3333333333333333
common_voice_en_12974.wav,0.0,0.0
common_voice_en_12967.wav,0.0,0.0
common_voice_en_12975.wav,0.0,0.0
common_voice_en_12980.wav,0.0,0.0
common_voice_en_12981.wav,0.0,0.0
common_voice_en_12982.wav,0.0,0.0
common_voice_en_12983.wav,0.0,0.0
common_voice_en_12987.wav,0.031746031746031744,0.07142857142857142
common_voice_en_12988.wav,0.0,0.0
common_voice_en_12992.wav,0.0,0.0
common_voice_en_12999.wav,0.0,0.0
common_voice_en_13000.wav,0.0,0.0
common_voice_en_13001.wav,0.0,0.0
common_voice_en_13005.wav,0.0,0.0
common_voice_en_12998.wav,0.0,0.0
common_voice_en_12991.wav,0.0,0.0
common_voice_en_13006.wav,0.0,0.0
common_voice_en_13073.wav,0.025,0.0625
common_voice_en_13074.wav,0.0,0.0
common_voice_en_13111.wav,0.0,0.0
common_voice_en_13112.wav,0.0,0.0
common_voice_en_13113.wav,0.0,0.0
common_voice_en_13114.wav,0.0,0.0
common_voice_en_13256.wav,0.0,0.0
common_voice_en_13215.wav,0.0,0.0
common_voice_en_1324.wav,0.0,0.0
common_voice_en_1327.wav,0.0,0.0
common_voice_en_1330.wav,0.0,0.0
common_voice_en_1332.wav,0.016666666666666666,0.07692307692307693
common_voice_en_1334.wav,0.20833333333333334,0.6
common_voice_en_1335.wav,0.0,0.0
common_voice_en_13361.wav,0.0,0.0
common_voice_en_1338.wav,0.0,0.0
common_voice_en_13398.wav,0.0,0.0
common_voice_en_134.wav,0.0,0.0
common_voice_en_1340.wav,0.0,0.0
common_voice_en_1341.wav,0.0,0.0
common_voice_en_1342.wav,0.0,0.0
common_voice_en_1347.wav,0.0,0.0
common_voice_en_1343.wav,0.0,0.0
common_voice_en_13477.wav,0.0,0.0
common_voice_en_1349.wav,0.0,0.0
common_voice_en_13496.wav,0.0,0.0
common_voice_en_13497.wav,0.0,0.0
common_voice_en_13539.wav,0.08333333333333333,0.23076923076923078
common_voice_en_1355.wav,0.0,0.0
common_voice_en_13584.wav,0.0,0.0
common_voice_en_13582.wav,0.0,0.0
common_voice_en_13520.wav,0.09230769230769231,0.23076923076923078
common_voice_en_13521.wav,0.0,0.0
common_voice_en_13589.wav,0.0,0.0
common_voice_en_13590.wav,0.0,0.0
common_voice_en_13591.wav,0.0,0.0
common_voice_en_13605.wav,0.0,0.0
common_voice_en_13607.wav,0.0,0.0
common_voice_en_13608.wav,0.11764705882352941,0.1875
common_voice_en_13610.wav,0.0,0.0
common_voice_en_13612.wav,0.0,0.0
common_voice_en_13613.wav,0.0,0.0
common_voice_en_13614.wav,0.0,0.0
common_voice_en_13617.wav,0.0,0.0
common_voice_en_13618.wav,0.036585365853658534,0.1111111111111111
common_voice_en_13619.wav,0.0,0.0
common_voice_en_13622.wav,0.046875,0.13333333333333333
common_voice_en_13627.wav,0.0,0.0
common_voice_en_13628.wav,0.0,0.0
common_voice_en_1363.wav,0.0,0.0
common_voice_en_13631.wav,0.0,0.0
common_voice_en_13633.wav,0.0,0.0
common_voice_en_13637.wav,0.016666666666666666,0.15384615384615385
common_voice_en_13639.wav,0.0,0.0
common_voice_en_13649.wav,0.0,0.0
common_voice_en_1365.wav,0.0,0.0
common_voice_en_13653.wav,0.0,0.0
common_voice_en_13655.wav,0.0,0.0
common_voice_en_13657.wav,0.0,0.0
common_voice_en_1368.wav,0.0,0.0
common_voice_en_13685.wav,0.0,0.0
common_voice_en_1369.wav,0.013888888888888888,0.13333333333333333
common_voice_en_1366.wav,0.0,0.0
common_voice_en_13698.wav,0.0,0.0
common_voice_en_13658.wav,0.0,0.0
common_voice_en_1370.wav,0.0,0.0
common_voice_en_13700.wav,0.0,0.0
common_voice_en_13702.wav,0.0196078431372549,0.09090909090909091
common_voice_en_13703.wav,0.0,0.0
common_voice_en_13706.wav,0.0,0.0
common_voice_en_13710.wav,0.0,0.0
common_voice_en_13711.wav,0.0,0.0
common_voice_en_13712.wav,0.022222222222222223,0.1
common_voice_en_13713.wav,0.010869565217391304,0.058823529411764705
common_voice_en_13716.wav,0.0,0.0
common_voice_en_13717.wav,0.0,0.0
common_voice_en_1372.wav,0.0,0.0
common_voice_en_13720.wav,0.0,0.0
common_voice_en_13721.wav,0.0,0.0
common_voice_en_1373.wav,0.0,0.0
common_voice_en_1375.wav,0.0,0.0
common_voice_en_13755.wav,0.0,0.0
common_voice_en_1377.wav,0.0,0.0
common_voice_en_13770.wav,0.057971014492753624,0.07142857142857142
common_voice_en_13772.wav,0.05084745762711865,0.09090909090909091
common_voice_en_13773.wav,0.02666666666666667,0.06666666666666667
common_voice_en_13775.wav,0.0,0.0
common_voice_en_1378.wav,0.0,0.0
common_voice_en_1379.wav,0.0,0.0
common_voice_en_13792.wav,0.0,0.0
common_voice_en_13796.wav,0.0,0.0
common_voice_en_1383.wav,0.0,0.0
common_voice_en_1382.wav,0.0,0.0
common_voice_en_138413.wav,0.0,0.0
common_voice_en_13885.wav,0.0,0.0
common_voice_en_13819.wav,0.0,0.0
common_voice_en_1380.wav,0.05714285714285714,0.1111111111111111
common_voice_en_13890.wav,0.0,0.0
common_voice_en_14.wav,0.0,0.0
common_voice_en_140.wav,0.0,0.0
common_voice_en_140183.wav,0.0,0.0
common_voice_en_1419.wav,0.0,0.0
common_voice_en_1421.wav,0.0,0.0
common_voice_en_14229.wav,0.5,0.6666666666666666
common_voice_en_1423.wav,0.027777777777777776,0.125
common_voice_en_14240.wav,0.0,0.0
common_voice_en_14245.wav,0.0,0.0
common_voice_en_14246.wav,0.0,0.0
common_voice_en_14248.wav,0.0,0.0
common_voice_en_14286.wav,0.0,0.0
common_voice_en_14287.wav,0.22916666666666666,0.2
common_voice_en_14289.wav,0.0,0.0
common_voice_en_1430.wav,0.0,0.0
common_voice_en_14293.wav,0.0,0.0
common_voice_en_143.wav,0.0,0.0
common_voice_en_14304.wav,0.2608695652173913,0.4
common_voice_en_14305.wav,0.0,0.0
common_voice_en_1431.wav,0.014285714285714285,0.08333333333333333
common_voice_en_1432.wav,0.0,0.0
common_voice_en_14347.wav,0.0,0.0
common_voice_en_14348.wav,0.017857142857142856,0.1
common_voice_en_14366.wav,0.0,0.0
common_voice_en_14367.wav,0.0,0.0
common_voice_en_1437.wav,0.0,0.0
common_voice_en_1439.wav,0.0,0.0
common_voice_en_14401.wav,0.0,0.0
common_voice_en_14403.wav,0.0,0.0
common_voice_en_1441.wav,0.0,0.0
common_voice_en_14412.wav,0.0,0.0
common_voice_en_144.wav,0.0,0.0
common_voice_en_1440.wav,0.0,0.0
common_voice_en_14428.wav,0.0,0.0
common_voice_en_14432.wav,0.0,0.0
common_voice_en_14489.wav,0.0,0.0
common_voice_en_1453.wav,0.0,0.0
common_voice_en_1456.wav,0.0,0.0
common_voice_en_1454.wav,0.0,0.0
common_voice_en_14569.wav,0.0,0.0
common_voice_en_14574.wav,0.0,0.0
common_voice_en_1458.wav,0.0,0.0
common_voice_en_14591.wav,0.0,0.0
common_voice_en_14592.wav,0.0,0.0
common_voice_en_14599.wav,0.0,0.0
common_voice_en_14607.wav,0.0,0.0
common_voice_en_14609.wav,0.0,0.0
common_voice_en_1461.wav,0.0,0.0
common_voice_en_1462.wav,0.0,0.0
common_voice_en_1464.wav,0.0,0.0
common_voice_en_1465.wav,0.0,0.0
common_voice_en_1466.wav,0.0,0.0
common_voice_en_1470.wav,0.0,0.0
common_voice_en_1474.wav,0.0,0.0
common_voice_en_149.wav,0.0,0.0
common_voice_en_14998.wav,0.08,0.21428571428571427
common_voice_en_1508.wav,0.0,0.0
common_voice_en_1501.wav,0.14705882352941177,0.14285714285714285
common_voice_en_151.wav,0.0,0.0
common_voice_en_1510.wav,0.0,0.0
common_voice_en_151208.wav,0.0,0.0
common_voice_en_15321.wav,0.06521739130434782,0.14285714285714285
common_voice_en_15319.wav,0.2222222222222222,0.2
common_voice_en_15327.wav,0.0,0.0
common_voice_en_1515.wav,0.0,0.0
common_voice_en_15343.wav,0.0,0.0
common_voice_en_1513.wav,0.0851063829787234,0.1111111111111111
common_voice_en_15359.wav,0.0,0.0
common_voice_en_15361.wav,0.06756756756756757,0.0625
common_voice_en_15443.wav,0.0,0.0
common_voice_en_15490.wav,0.0,0.0
common_voice_en_155.wav,0.0,0.0
common_voice_en_15506.wav,0.0,0.0
common_voice_en_157728.wav,0.0,0.0
common_voice_en_1578.wav,0.0,0.0
common_voice_en_1588.wav,0.061224489795918366,0.3
common_voice_en_159.wav,0.0,0.0
common_voice_en_15948.wav,0.0,0.0
common_voice_en_15955.wav,0.013333333333333334,0.14285714285714285
common_voice_en_15958.wav,0.0,0.0
common_voice_en_16.wav,0.0,0.0
common_voice_en_160.wav,0.0,0.0
common_voice_en_16094.wav,0.0,0.0
common_voice_en_161.wav,0.0,0.0
common_voice_en_16164.wav,0.0,0.0
common_voice_en_162.wav,0.0,0.0
common_voice_en_16451.wav,0.0,0.0
common_voice_en_16452.wav,0.0,0.0
common_voice_en_1648.wav,0.0,0.0
common_voice_en_1649.wav,0.0,0.0
common_voice_en_16490.wav,0.0,0.0
common_voice_en_16508.wav,0.0,0.0
common_voice_en_1653.wav,0.0,0.0
common_voice_en_16765.wav,0.0,0.0
common_voice_en_168.wav,0.0,0.0
common_voice_en_16805.wav,0.0,0.0
common_voice_en_16515.wav,0.0,0.0
common_voice_en_16523.wav,0.0,0.0
common_voice_en_16809.wav,0.0,0.0
common_voice_en_16810.wav,0.25,0.14285714285714285
common_voice_en_16812.wav,0.0,0.0
common_voice_en_16866.wav,0.0,0.0
common_voice_en_16891.wav,0.024390243902439025,0.2222222222222222
common_voice_en_16899.wav,0.0,0.0
common_voice_en_16902.wav,0.0,0.0
common_voice_en_169.wav,0.0,0.0
common_voice_en_16931.wav,0.02564102564102564,0.1
common_voice_en_16947.wav,0.0,0.0
common_voice_en_16948.wav,0.0,0.0
common_voice_en_16955.wav,0.08045977011494253,0.125
common_voice_en_17045.wav,0.0,0.0
common_voice_en_17.wav,0.0,0.0
common_voice_en_17028.wav,0.0,0.0
common_voice_en_17051.wav,0.06493506493506493,0.07142857142857142
common_voice_en_17050.wav,0.0,0.0
common_voice_en_171.wav,0.0,0.0
common_voice_en_1714.wav,0.0,0.0
common_voice_en_17163.wav,0.0,0.0
common_voice_en_17197.wav,0.0,0.0
common_voice_en_172.wav,0.0,0.0
common_voice_en_17198.wav,0.0,0.0
common_voice_en_17199.wav,0.0,0.0
common_voice_en_17201.wav,0.0,0.0
common_voice_en_17206.wav,0.0,0.0
common_voice_en_17209.wav,0.0,0.0
common_voice_en_17220.wav,0.0,0.0
common_voice_en_17229.wav,0.0,0.0
common_voice_en_17234.wav,0.0,0.0
common_voice_en_17238.wav,0.0136986301369863,0.07692307692307693
common_voice_en_17244.wav,0.014925373134328358,0.07692307692307693
common_voice_en_17223.wav,0.0,0.0
common_voice_en_17224.wav,0.0,0.0
common_voice_en_173.wav,0.05555555555555555,0.07142857142857142
common_voice_en_173158.wav,0.0,0.0
common_voice_en_17322.wav,0.0,0.0
common_voice_en_1733.wav,0.0,0.0
common_voice_en_1735.wav,0.0,0.0
common_voice_en_1734.wav,0.0273972602739726,0.13333333333333333
common_voice_en_1736.wav,0.02564102564102564,0.13333333333333333
common_voice_en_1737.wav,0.0,0.0
common_voice_en_1738.wav,0.0,0.0
common_voice_en_1739.wav,0.0,0.0
common_voice_en_174.wav,0.125,0.16666666666666666
common_voice_en_1740.wav,0.0,0.0
common_voice_en_1742.wav,0.0,0.0
common_voice_en_1743.wav,0.0,0.0
common_voice_en_17462.wav,0.0,0.0
common_voice_en_17466.wav,0.0,0.0
common_voice_en_17482.wav,0.0,0.0
common_voice_en_1757.wav,0.0,0.0
common_voice_en_178.wav,0.0,0.0
common_voice_en_17926.wav,0.0,0.0
common_voice_en_17927.wav,0.0,0.0
common_voice_en_17929.wav,0.0,0.0
common_voice_en_17933.wav,0.0,0.0
common_voice_en_18.wav,0.0,0.0
common_voice_en_18061.wav,0.24390243902439024,0.45454545454545453
common_voice_en_18071.wav,0.011235955056179775,0.10526315789473684
common_voice_en_1815.wav,0.011764705882352941,0.13333333333333333
common_voice_en_18178.wav,0.0,0.0
common_voice_en_181783.wav,0.0,0.0
common_voice_en_1819.wav,0.0,0.0
common_voice_en_1813.wav,0.0,0.0
common_voice_en_1814.wav,0.0,0.0
common_voice_en_18196.wav,0.08108108108108109,0.14285714285714285
common_voice_en_1820.wav,0.013157894736842105,0.06666666666666667
common_voice_en_18203.wav,0.0,0.0
common_voice_en_1823.wav,0.0,0.0
common_voice_en_1826.wav,0.0,0.0
common_voice_en_183.wav,0.05714285714285714,0.16666666666666666
common_voice_en_1833.wav,0.0,0.0
common_voice_en_1830.wav,0.0,0.0
common_voice_en_1835.wav,0.0,0.0
common_voice_en_1836.wav,0.04285714285714286,0.15384615384615385
common_voice_en_1834.wav,0.0,0.0
common_voice_en_1837.wav,0.0,0.0
common_voice_en_1838.wav,0.0,0.0
common_voice_en_18377.wav,0.0,0.0
common_voice_en_18385.wav,0.0,0.0
common_voice_en_1839.wav,0.02631578947368421,0.07142857142857142
common_voice_en_183966.wav,0.0,0.0
common_voice_en_1840.wav,0.0,0.0
common_voice_en_18407.wav,0.0,0.0
common_voice_en_18410.wav,0.0,0.0
common_voice_en_18447.wav,0.0,0.0
common_voice_en_18511.wav,0.0,0.0
common_voice_en_18512.wav,0.0,0.0
common_voice_en_18517.wav,0.08333333333333333,0.2857142857142857
common_voice_en_18529.wav,0.0,0.0
common_voice_en_18541.wav,0.0,0.0
common_voice_en_1868.wav,0.0,0.0
common_voice_en_1880.wav,0.0,0.0
common_voice_en_18816.wav,0.0,0.0
common_voice_en_188239.wav,0.22727272727272727,0.2
common_voice_en_1877.wav,0.0,0.0
common_voice_en_188240.wav,0.0,0.0
common_voice_en_1861.wav,0.0,0.0
common_voice_en_188241.wav,0.0,0.0
common_voice_en_18850.wav,0.015873015873015872,0.07692307692307693
common_voice_en_18872.wav,0.0,0.0
common_voice_en_18875.wav,0.0,0.0
common_voice_en_18874.wav,0.0,0.0
common_voice_en_18881.wav,0.0,0.0
common_voice_en_18898.wav,0.0,0.0
common_voice_en_18900.wav,0.0,0.0
common_voice_en_18912.wav,0.0,0.0
common_voice_en_18916.wav,0.0,0.0
common_voice_en_18921.wav,0.0,0.0
common_voice_en_18922.wav,0.0,0.0
common_voice_en_1895.wav,0.09523809523809523,0.25
common_voice_en_18968.wav,0.0,0.0
common_voice_en_18969.wav,0.0,0.0
common_voice_en_18974.wav,0.0,0.0
common_voice_en_19.wav,0.03260869565217391,0.125
common_voice_en_19004.wav,0.0,0.0
common_voice_en_19011.wav,0.0,0.0
common_voice_en_18985.wav,0.030303030303030304,0.07142857142857142
common_voice_en_19020.wav,0.0,0.0
common_voice_en_19022.wav,0.0,0.0
common_voice_en_19034.wav,0.0,0.0
common_voice_en_19035.wav,0.0,0.0
common_voice_en_19037.wav,0.0,0.0
common_voice_en_19047.wav,0.0,0.0
common_voice_en_19051.wav,0.0,0.0
common_voice_en_191.wav,0.0,0.0
common_voice_en_1910.wav,0.0,0.0
common_voice_en_1916.wav,0.0,0.0
common_voice_en_19077.wav,0.0,0.0
common_voice_en_19078.wav,0.0,0.0
common_voice_en_1914.wav,0.0,0.0
common_voice_en_1917.wav,0.0,0.0
common_voice_en_192.wav,0.0,0.0
common_voice_en_1920.wav,0.0,0.0
common_voice_en_1922.wav,0.0,0.0
common_voice_en_1926.wav,0.0,0.0
common_voice_en_19275389.wav,0.0,0.0
common_voice_en_19275390.wav,0.07142857142857142,0.125
common_voice_en_19275391.wav,0.0,0.0
common_voice_en_19277733.wav,0.0,0.0
common_voice_en_19277734.wav,0.0,0.0
common_voice_en_19277736.wav,0.0,0.0
common_voice_en_19277737.wav,0.03225806451612903,0.0625
common_voice_en_19277738.wav,0.0,0.0
common_voice_en_19277739.wav,0.0,0.0
common_voice_en_19277740.wav,0.045454545454545456,0.25
common_voice_en_19277741.wav,0.0,0.0
common_voice_en_19279279.wav,0.045454545454545456,0.1111111111111111
common_voice_en_19279280.wav,0.0,0.0
common_voice_en_19376.wav,0.0,0.0
common_voice_en_1939.wav,0.07142857142857142,0.25
common_voice_en_194.wav,0.0,0.0
common_voice_en_1954.wav,0.0273972602739726,0.07692307692307693
common_voice_en_1945.wav,0.0,0.0
common_voice_en_1951.wav,0.0,0.0
common_voice_en_19545410.wav,0.0,0.0
common_voice_en_19545411.wav,0.0,0.0
common_voice_en_19545412.wav,0.0,0.0
common_voice_en_19580154.wav,0.0,0.0
common_voice_en_19580155.wav,0.0,0.0
common_voice_en_19580156.wav,0.0,0.0
common_voice_en_1958.wav,0.0,0.0
common_voice_en_19580158.wav,0.0,0.0
common_voice_en_19545414.wav,0.0,0.0
common_voice_en_19580164.wav,0.0,0.0
common_voice_en_19580165.wav,0.0,0.0
common_voice_en_19580166.wav,0.0,0.0
common_voice_en_19580168.wav,0.0,0.0
common_voice_en_1959.wav,0.03896103896103896,0.0625
common_voice_en_1960.wav,0.0,0.0
common_voice_en_19741.wav,0.0,0.0
common_voice_en_19742.wav,0.0,0.0
